cache_key,label_name,confidence,prob_negative,prob_neutral,prob_positive
f7dce5876916ee4c,positive,0.5106,0.0,0.0,0.5106
45e21a8a228fefca,positive,0.2023,0.0,0.0,0.2023
9b48dea22b4c0eaf,positive,0.7003,0.0,0.0,0.7003
df5f90e830b4b222,negative,0.3182,0.3182,0.0,0.0
1edf3c83a7ded0be,positive,0.2732,0.0,0.0,0.2732
f76a6ccc3b5c0409,positive,0.5574,0.0,0.0,0.5574
0e6cc151e65e296f,neutral,0.0,0.0,0.0,0.0
5bcbe947a5f2295b,neutral,0.0,0.0,0.0,0.0
4d059b2b14d1f152,negative,0.5574,0.5574,0.0,0.0
64d3c7b7cb1d2bbd,positive,0.5267,0.0,0.0,0.5267
df20981d7412f5f7,positive,0.4939,0.0,0.0,0.4939
0e39b2783dfc37e6,positive,0.2732,0.0,0.0,0.2732
848d56c750e06c89,neutral,0.0,0.0,0.0,0.0
f77e45fdc05ccc0e,negative,0.3818,0.3818,0.0,0.0
2b44a52b4d34b7d9,neutral,0.0,0.0,0.0,0.0
b653289fd25f2543,negative,0.2263,0.2263,0.0,0.0
5dbcf6e9cfdf6c25,neutral,0.0,0.0,0.0,0.0
85be8b6ae7f3e220,positive,0.25,0.0,0.0,0.25
efcce33eaa9c7c36,neutral,0.0,0.0,0.0,0.0
b5b4787dba8750f0,neutral,0.0,0.0,0.0,0.0
40c5d80dc2b52115,neutral,0.0,0.0,0.0,0.0
fd26498943a83687,neutral,0.0,0.0,0.0,0.0
db256ebd09e29bb9,neutral,0.0,0.0,0.0,0.0
9a84f5f2c8011b8b,neutral,0.0,0.0,0.0,0.0
99d1cb8410b445c8,negative,0.395,0.395,0.0,0.0
d8d764cfa7b0d858,neutral,0.0,0.0,0.0,0.0
f62a0b438d2ad94f,neutral,0.0,0.0,0.0,0.0
d6fc1a2f868a1db5,neutral,0.0,0.0,0.0,0.0
e5c902baebadc231,positive,0.2263,0.0,0.0,0.2263
709c174ab7429d15,neutral,0.0,0.0,0.0,0.0
2f16628e905e079b,positive,0.2023,0.0,0.0,0.2023
8fcb42297896bf0d,positive,0.296,0.0,0.0,0.296
19c330acd6fb5933,negative,0.6249,0.6249,0.0,0.0
42d2c6628fc4bfbc,neutral,0.0,0.0,0.0,0.0
88a4cbffa54b3aa3,neutral,0.0,0.0,0.0,0.0
292e48ece2e4d691,neutral,0.0,0.0,0.0,0.0
7a0014fec1318969,neutral,0.0,0.0,0.0,0.0
2538195369fb2834,neutral,0.0,0.0,0.0,0.0
5ff46e33ab3fc8ce,neutral,0.0,0.0,0.0,0.0
4a0ccc7e23c922da,neutral,0.0,0.0,0.0,0.0
5eda3a2c81f96e89,positive,0.4019,0.0,0.0,0.4019
a3f97d4b0ac8e725,positive,0.25,0.0,0.0,0.25
a324a6f2ca3749f0,neutral,0.0,0.0,0.0,0.0
df630e3faadc7da8,neutral,0.0,0.0,0.0,0.0
58d7b9cc3008e28e,positive,0.2023,0.0,0.0,0.2023
f577e5e346de4397,neutral,0.0,0.0,0.0,0.0
dcbe6b585c945789,positive,0.4404,0.0,0.0,0.4404
062c180a0e19b0dc,neutral,0.0,0.0,0.0,0.0
c5d926e727bcb53f,neutral,0.0,0.0,0.0,0.0
7b2e41e0d492baf2,positive,0.2023,0.0,0.0,0.2023
db684ad4743dff68,neutral,0.0,0.0,0.0,0.0
2f6ebc201f1d6554,positive,0.1531,0.0,0.0,0.1531
316d7d8403d0cdf2,neutral,0.0,0.0,0.0,0.0
25412497aaf1c58d,negative,0.5994,0.5994,0.0,0.0
807542debc5865d5,neutral,0.0,0.0,0.0,0.0
8e5334df08164d74,neutral,0.0,0.0,0.0,0.0
06cf6b83522ff324,neutral,0.0,0.0,0.0,0.0
1d52901b111bf788,positive,0.4939,0.0,0.0,0.4939
e0e4bf906f3ee105,neutral,0.0,0.0,0.0,0.0
eb4e5c0d4873f808,positive,0.4939,0.0,0.0,0.4939
e3313e6ae42abc7e,negative,0.34,0.34,0.0,0.0
9a299b700ba10ac7,negative,0.1027,0.1027,0.0,0.0
a34bda85cf34cb84,neutral,0.0,0.0,0.0,0.0
2b8804c0e3b4c350,neutral,0.0,0.0,0.0,0.0
b1e3b4e0ab768ece,neutral,0.0,0.0,0.0,0.0
998dae91f2575e73,positive,0.296,0.0,0.0,0.296
fb197f7b771f5359,neutral,0.0,0.0,0.0,0.0
90f4b6ac82f06e3d,negative,0.4019,0.4019,0.0,0.0
2b04491333481323,positive,0.296,0.0,0.0,0.296
7a5c0ca970085cf4,negative,0.296,0.296,0.0,0.0
5010887cf54459e5,neutral,0.0,0.0,0.0,0.0
845333bdbfc32354,positive,0.6597,0.0,0.0,0.6597
e043f7b0dfe6db89,positive,0.4588,0.0,0.0,0.4588
f8be73ab52c083bc,positive,0.8834,0.0,0.0,0.8834
924310faaa9b6fbb,neutral,0.0,0.0,0.0,0.0
b2af72b64b1f0e7f,neutral,0.0,0.0,0.0,0.0
73896b86794aaa57,neutral,0.0,0.0,0.0,0.0
dc6fbfd20698487d,neutral,0.0,0.0,0.0,0.0
ecf92b04ba2b038a,negative,0.3818,0.3818,0.0,0.0
dc2cdcb32d427241,positive,0.6486,0.0,0.0,0.6486
eff8bf8b70b83c1c,neutral,0.0,0.0,0.0,0.0
c1434bd29e12bc89,positive,0.5106,0.0,0.0,0.5106
e1f90e8a4e893cac,neutral,0.0,0.0,0.0,0.0
6f50278ec7c044f1,negative,0.2263,0.2263,0.0,0.0
12795487f70ef79d,neutral,0.0,0.0,0.0,0.0
ed40c4498f1e760f,neutral,0.0,0.0,0.0,0.0
13f31d70d55fbd52,neutral,0.0,0.0,0.0,0.0
c4a56760f2203096,neutral,0.0,0.0,0.0,0.0
160d3a72655964b2,neutral,0.0,0.0,0.0,0.0
ed5657fb6167d9c4,neutral,0.0,0.0,0.0,0.0
803afefc4ee85a7a,neutral,0.0,0.0,0.0,0.0
519b5540be9787bf,negative,0.3612,0.3612,0.0,0.0
0f35a8f927ccb80b,neutral,0.0,0.0,0.0,0.0
1bec88200149106a,neutral,0.0,0.0,0.0,0.0
0fdc32c29bd69901,neutral,0.0,0.0,0.0,0.0
ce06b17517105f15,neutral,0.0,0.0,0.0,0.0
1837bff7163ecb1a,positive,0.6369,0.0,0.0,0.6369
49bed4f6807c1fff,neutral,0.0,0.0,0.0,0.0
ecbfb2ac85956873,neutral,0.0,0.0,0.0,0.0
2b75d5ea2b291b66,neutral,0.0,0.0,0.0,0.0
b7b6022f8af58f19,neutral,0.0,0.0,0.0,0.0
b31252314e1591ec,positive,0.2714,0.0,0.0,0.2714
34ffb108533c72bc,neutral,0.0,0.0,0.0,0.0
75e2a8a0a675baab,positive,0.636,0.0,0.0,0.636
f06a92bcb65e7914,neutral,0.0,0.0,0.0,0.0
3736773567ed22ac,neutral,0.0,0.0,0.0,0.0
04854475dfb06499,neutral,0.0,0.0,0.0,0.0
499e49e6c17470d4,neutral,0.0,0.0,0.0,0.0
c4ef3d1aea7159c7,neutral,0.0,0.0,0.0,0.0
ef9f3d02ce9e0a31,neutral,0.0,0.0,0.0,0.0
f10eddf297e57e2c,neutral,0.0,0.0,0.0,0.0
2c25b13009b14f22,neutral,0.0,0.0,0.0,0.0
d8b4ecf27e49c865,neutral,0.0,0.0,0.0,0.0
f53e871fc9012109,positive,0.4588,0.0,0.0,0.4588
94727407efb9b206,negative,0.2263,0.2263,0.0,0.0
93aa10836fa7b92f,neutral,0.0,0.0,0.0,0.0
d17db956ec1e7a52,neutral,0.0,0.0,0.0,0.0
338044ae80ce6eb6,neutral,0.0,0.0,0.0,0.0
736cc70d35666d6b,positive,0.128,0.0,0.0,0.128
3cbd83336072ad67,neutral,0.0,0.0,0.0,0.0
8e11bde2cfe42a80,neutral,0.0,0.0,0.0,0.0
bf74e83df2f7959a,negative,0.5994,0.5994,0.0,0.0
0ff922be06b1e11f,neutral,0.0,0.0,0.0,0.0
bb5eb44abc75d93a,neutral,0.0,0.0,0.0,0.0
fb66537acc63ebbd,positive,0.802,0.0,0.0,0.802
28c533c834d0aea0,negative,0.4939,0.4939,0.0,0.0
bebc14983d61dde0,neutral,0.0,0.0,0.0,0.0
862a56ca3c4559c5,positive,0.2023,0.0,0.0,0.2023
870cd1791a48de35,neutral,0.0,0.0,0.0,0.0
c764822a979965f9,neutral,0.0,0.0,0.0,0.0
f01f7f1382340b51,neutral,0.0,0.0,0.0,0.0
304d7aa734dd5e7f,negative,0.4753,0.4753,0.0,0.0
f48afab29022dbeb,neutral,0.0,0.0,0.0,0.0
ec8561778a350327,neutral,0.0,0.0,0.0,0.0
9e552049f5c280d8,neutral,0.0,0.0,0.0,0.0
5530f8e701d73898,neutral,0.0,0.0,0.0,0.0
f3d0a51f058ae3dd,positive,0.296,0.0,0.0,0.296
cc8fe0c52b779743,neutral,0.0,0.0,0.0,0.0
c0efec7b30a7338d,neutral,0.0,0.0,0.0,0.0
25eebc5378e74b86,neutral,0.0,0.0,0.0,0.0
fb5e248b6cbae4fb,neutral,0.0,0.0,0.0,0.0
df3d76a1c2844efa,neutral,0.0,0.0,0.0,0.0
096eb0e329e3c9b3,positive,0.296,0.0,0.0,0.296
b1634725319bd1d7,neutral,0.0,0.0,0.0,0.0
fed86e476544b6db,positive,0.6808,0.0,0.0,0.6808
b4559a84d7c83fa4,positive,0.34,0.0,0.0,0.34
750c22d047c40a5a,neutral,0.0,0.0,0.0,0.0
3af6ed3b3d09962f,neutral,0.0,0.0,0.0,0.0
66b920cb50a24179,neutral,0.0,0.0,0.0,0.0
da435427218e226d,positive,0.3182,0.0,0.0,0.3182
9d450b8766b10d5a,positive,0.25,0.0,0.0,0.25
b407d13b725663f2,neutral,0.0,0.0,0.0,0.0
c2fb0ea17d1a16b3,neutral,0.0,0.0,0.0,0.0
e93309321a5c4b4d,neutral,0.0,0.0,0.0,0.0
f17dfbab36bdca91,neutral,0.0,0.0,0.0,0.0
50f471f341d8a10d,negative,0.5994,0.5994,0.0,0.0
e8439bb4f8ce365e,neutral,0.0,0.0,0.0,0.0
66aded8dd804ec27,positive,0.296,0.0,0.0,0.296
51784b7e328dbf2f,neutral,0.0,0.0,0.0,0.0
6d7a35257eff3140,neutral,0.0,0.0,0.0,0.0
477edfad27467a28,negative,0.2263,0.2263,0.0,0.0
548435743ffcfd0d,positive,0.4404,0.0,0.0,0.4404
66fcc0e534807786,neutral,0.0,0.0,0.0,0.0
389d62b2a06dafb2,negative,0.0772,0.0772,0.0,0.0
00d4088e2b4c697b,negative,0.7003,0.7003,0.0,0.0
29520142b4edfb15,neutral,0.0,0.0,0.0,0.0
43cd3cf8889298d7,neutral,0.0,0.0,0.0,0.0
4aed405240302416,neutral,0.0,0.0,0.0,0.0
b5a2ad698842dbe0,neutral,0.0,0.0,0.0,0.0
0d64fc7c46f4f154,neutral,0.0,0.0,0.0,0.0
689340f29e65ca6c,positive,0.4939,0.0,0.0,0.4939
e45ed1670a354623,neutral,0.0,0.0,0.0,0.0
ae2c2812c2180630,neutral,0.0,0.0,0.0,0.0
c270e193f5c82c83,neutral,0.0,0.0,0.0,0.0
2cfcfd285ef6c200,positive,0.6633,0.0,0.0,0.6633
5e61305b7be428bc,positive,0.5423,0.0,0.0,0.5423
c89e23300d488d40,positive,0.3291,0.0,0.0,0.3291
57e0658900e1714a,positive,0.4019,0.0,0.0,0.4019
726748f1b4909072,neutral,0.0,0.0,0.0,0.0
766fffc12032071f,neutral,0.0,0.0,0.0,0.0
9c7ecbef7d03e7a4,positive,0.3818,0.0,0.0,0.3818
d50abc4b23d11c8f,neutral,0.0,0.0,0.0,0.0
8c93d64ca7f5c592,neutral,0.0,0.0,0.0,0.0
6f7c1e471f74ced4,positive,0.6369,0.0,0.0,0.6369
5e9d284e347dba92,neutral,0.0,0.0,0.0,0.0
904f0afe5a99edcf,neutral,0.0,0.0,0.0,0.0
b17069f2a78dc6e1,neutral,0.0,0.0,0.0,0.0
7750f5bbfead31e2,negative,0.4588,0.4588,0.0,0.0
d054aabf89be8510,neutral,0.0,0.0,0.0,0.0
323d21f867e46541,neutral,0.0,0.0,0.0,0.0
bfa6bc06c1f9359a,neutral,0.0,0.0,0.0,0.0
8358875bd4df788b,negative,0.128,0.128,0.0,0.0
d833e0b318b89468,negative,0.0772,0.0772,0.0,0.0
3cc6da1f6cc44dc4,positive,0.3612,0.0,0.0,0.3612
06e8cd774dd88e3d,neutral,0.0,0.0,0.0,0.0
8883513baffb50af,neutral,0.0,0.0,0.0,0.0
e379cca0fb03a2c3,neutral,0.0,0.0,0.0,0.0
6292f21ea6552824,positive,0.2144,0.0,0.0,0.2144
799c57df29bae4b3,positive,0.4084,0.0,0.0,0.4084
1f85925bac195979,neutral,0.0,0.0,0.0,0.0
0dd729848673f5ae,neutral,0.0,0.0,0.0,0.0
dba40a7463eebd97,neutral,0.0,0.0,0.0,0.0
8b9f5fe3f430932f,neutral,0.0,0.0,0.0,0.0
db7431a521b7a1fd,neutral,0.0,0.0,0.0,0.0
c986795d7a7eb61a,negative,0.3182,0.3182,0.0,0.0
66092aeeb8a01cca,neutral,0.0,0.0,0.0,0.0
b9cdb3471e62fed3,neutral,0.0,0.0,0.0,0.0
8951dab32f0bea27,negative,0.3818,0.3818,0.0,0.0
589132f47c350d26,negative,0.1027,0.1027,0.0,0.0
096e03c2023db4ef,neutral,0.0,0.0,0.0,0.0
4bffbeb382f22602,neutral,0.0258,0.0,0.0258,0.0
9fcbd4bb18c291ea,neutral,0.0,0.0,0.0,0.0
90f04ef952e5b1c5,negative,0.3818,0.3818,0.0,0.0
40f865e763a92bbf,neutral,0.0,0.0,0.0,0.0
17c4f96a2ed39257,positive,0.8957,0.0,0.0,0.8957
12e4621bd126706a,neutral,0.0258,0.0,0.0258,0.0
665edb86c62c71d9,neutral,0.0258,0.0,0.0258,0.0
c16ea9113ef48d36,neutral,0.0,0.0,0.0,0.0
115e8e3cb59bf9e8,neutral,0.0,0.0,0.0,0.0
b87a6fc3369f115d,neutral,0.0,0.0,0.0,0.0
c7657f196741af09,neutral,0.0,0.0,0.0,0.0
a9fbd9ec48f52ad5,negative,0.5574,0.5574,0.0,0.0
ad896a749b386aa5,neutral,0.0,0.0,0.0,0.0
a62ca3af0add1461,positive,0.2023,0.0,0.0,0.2023
400fffa6ff137707,neutral,0.0,0.0,0.0,0.0
6de537fee6ecb687,positive,0.4588,0.0,0.0,0.4588
207e7fd14701e39d,neutral,0.0,0.0,0.0,0.0
045023633ce29031,positive,0.5423,0.0,0.0,0.5423
86288fc8745ed6e9,neutral,0.0,0.0,0.0,0.0
0b3a30f79c4e7c10,neutral,0.0258,0.0,0.0258,0.0
be3540cee0de7148,positive,0.3182,0.0,0.0,0.3182
f6608022f24655fb,positive,0.5106,0.0,0.0,0.5106
234d5960c9d8f372,neutral,0.0,0.0,0.0,0.0
d8db29cb1765750a,negative,0.2023,0.2023,0.0,0.0
e0a20075ee3e47a1,neutral,0.0,0.0,0.0,0.0
648e16a0ce061cd1,negative,0.5106,0.5106,0.0,0.0
38a01e619812bdd4,positive,0.6486,0.0,0.0,0.6486
289b13cc717fbf39,positive,0.2263,0.0,0.0,0.2263
d7a5b082abd8b64e,positive,0.8074,0.0,0.0,0.8074
eac62cb6597e76f6,positive,0.4588,0.0,0.0,0.4588
27fc0f7791caa06a,positive,0.1779,0.0,0.0,0.1779
51510b5459d9d0cf,negative,0.2732,0.2732,0.0,0.0
77a0df64a8304adf,neutral,0.0,0.0,0.0,0.0
b211ca0a67b8040a,neutral,0.0,0.0,0.0,0.0
caff444c12185b1a,positive,0.4215,0.0,0.0,0.4215
ca0004e54488de82,neutral,0.0,0.0,0.0,0.0
2d9a79385ea8c237,neutral,0.0,0.0,0.0,0.0
1e4d20f6c8723ec2,neutral,0.0,0.0,0.0,0.0
d44606624f93aea1,positive,0.4939,0.0,0.0,0.4939
314895e1eeada44e,negative,0.5719,0.5719,0.0,0.0
9dbd23cf19dff0e4,positive,0.25,0.0,0.0,0.25
47693f369f18b46d,positive,0.3818,0.0,0.0,0.3818
2582d59310b03a58,neutral,0.0,0.0,0.0,0.0
07d76311c425631a,positive,0.2023,0.0,0.0,0.2023
169c370593e76e03,positive,0.3182,0.0,0.0,0.3182
af34e5d35986f451,neutral,0.0,0.0,0.0,0.0
03737202c34791fe,positive,0.4215,0.0,0.0,0.4215
0af3ccedad67b058,negative,0.3612,0.3612,0.0,0.0
ca0e8dd5860065ad,negative,0.4215,0.4215,0.0,0.0
8a57562a17fd0cb0,neutral,0.0,0.0,0.0,0.0
dc47ce014ffb1f1e,neutral,0.0,0.0,0.0,0.0
73babaaacfa1c5a5,neutral,0.0,0.0,0.0,0.0
701d9abc07be0a52,positive,0.5859,0.0,0.0,0.5859
13ff641b9817119d,neutral,0.0,0.0,0.0,0.0
eeeff49c6a422aab,neutral,0.0,0.0,0.0,0.0
127138645e34e207,negative,0.2732,0.2732,0.0,0.0
c4b9404e54a6882c,positive,0.3612,0.0,0.0,0.3612
1e233e5ad922151b,neutral,0.0,0.0,0.0,0.0
77e58ec3d0a36433,positive,0.4215,0.0,0.0,0.4215
c5c129f5b866ba31,positive,0.4215,0.0,0.0,0.4215
9e4e6bd570fe4504,neutral,0.0,0.0,0.0,0.0
86611e8c144641cb,negative,0.0772,0.0772,0.0,0.0
5b7feccb06d2c6e5,neutral,0.0,0.0,0.0,0.0
30568f678a255800,neutral,0.0,0.0,0.0,0.0
1798a77cf2df431d,neutral,0.0,0.0,0.0,0.0
e18ba9832a83beb2,neutral,0.0,0.0,0.0,0.0
4dfef0c0b812357b,neutral,0.0,0.0,0.0,0.0
a35a30a8d8a023a3,positive,0.4767,0.0,0.0,0.4767
17165c62ef9b7083,negative,0.4404,0.4404,0.0,0.0
2fd16a8cb4cfc90a,neutral,0.0,0.0,0.0,0.0
3543ec0137431332,neutral,0.0,0.0,0.0,0.0
31c5d0dae35ea779,positive,0.6597,0.0,0.0,0.6597
5d2edff9bcb7fd6a,positive,0.4215,0.0,0.0,0.4215
71a9cbc5abb68a77,neutral,0.0,0.0,0.0,0.0
2847f31b8a63eb14,positive,0.6705,0.0,0.0,0.6705
967a7980b7bafdb2,positive,0.6705,0.0,0.0,0.6705
7ced362ef432af11,positive,0.3182,0.0,0.0,0.3182
eb5d86a51fe6fa4e,neutral,0.0,0.0,0.0,0.0
2bb58a2fc2f731e9,negative,0.5574,0.5574,0.0,0.0
54f8c2ce737755cf,neutral,0.0,0.0,0.0,0.0
19b385948f493cfe,neutral,0.0,0.0,0.0,0.0
fdab7596b016ae18,neutral,0.0,0.0,0.0,0.0
44795f9bcd7d2302,positive,0.7506,0.0,0.0,0.7506
9f22ecedb5279f63,neutral,0.0,0.0,0.0,0.0
9b18e2e095d91fd3,neutral,0.0,0.0,0.0,0.0
55744274900bdf61,positive,0.3818,0.0,0.0,0.3818
ebf303f953ae9085,neutral,0.0,0.0,0.0,0.0
f113a42372c96f06,negative,0.4506,0.4506,0.0,0.0
42c83d6d84d347c1,neutral,0.0,0.0,0.0,0.0
dcc333d366669000,positive,0.8176,0.0,0.0,0.8176
24ba4a61b80eedd8,neutral,0.0,0.0,0.0,0.0
851b5ff006035968,neutral,0.0,0.0,0.0,0.0
a1195b2bdaa5e9dd,positive,0.4084,0.0,0.0,0.4084
b316f3f9ec7d6bc0,positive,0.34,0.0,0.0,0.34
1f49f35bfbbfbd87,neutral,0.0,0.0,0.0,0.0
4ce26f24cfa8df9e,neutral,0.0,0.0,0.0,0.0
08db835ac553c81a,neutral,0.0,0.0,0.0,0.0
abeb865e1e04ccfd,positive,0.5574,0.0,0.0,0.5574
6ec20ef2748f26d4,positive,0.7739,0.0,0.0,0.7739
5d9366e58115d7ab,neutral,0.0,0.0,0.0,0.0
fcc2d5cbfd399965,neutral,0.0,0.0,0.0,0.0
523f07096e960b47,neutral,0.0,0.0,0.0,0.0
dd89d524c71cea3d,positive,0.4019,0.0,0.0,0.4019
ac2727bb11562513,neutral,0.0,0.0,0.0,0.0
d2570917e1000fb3,neutral,0.0,0.0,0.0,0.0
f348ce824c32a8eb,positive,0.4588,0.0,0.0,0.4588
a2a5b2d606adfd70,negative,0.5719,0.5719,0.0,0.0
50d4d291beb3ff7d,neutral,0.0,0.0,0.0,0.0
633e33d861728d0d,neutral,0.0,0.0,0.0,0.0
1080bc84352ffc81,neutral,0.0,0.0,0.0,0.0
6ac2bdeecfb58286,negative,0.0772,0.0772,0.0,0.0
9539e3df6c3d9cac,negative,0.1027,0.1027,0.0,0.0
6a82773c444dc5d8,positive,0.3612,0.0,0.0,0.3612
d587cad90a01c253,neutral,0.0,0.0,0.0,0.0
00a5d720f6d0a340,neutral,0.0,0.0,0.0,0.0
d559ec4650f7a174,neutral,0.0,0.0,0.0,0.0
373b7f23f921c566,neutral,0.0,0.0,0.0,0.0
dc7807d141b8ba86,neutral,0.0,0.0,0.0,0.0
88cc2684c93fe51c,neutral,0.0,0.0,0.0,0.0
afb39a63a514e141,neutral,0.0,0.0,0.0,0.0
6d7a9b5a3bed778a,neutral,0.0,0.0,0.0,0.0
856c263de7ac52ae,negative,0.4215,0.4215,0.0,0.0
24ce5dfc0096c956,negative,0.6369,0.6369,0.0,0.0
d81157ee26aa62d0,neutral,0.0,0.0,0.0,0.0
4838d7051fe73c9b,neutral,0.0,0.0,0.0,0.0
09e1488f47296d83,negative,0.5859,0.5859,0.0,0.0
6772ab032b807945,negative,0.0772,0.0772,0.0,0.0
0d9a9beb55e30710,negative,0.0772,0.0772,0.0,0.0
9d585f77d4bef090,positive,0.8176,0.0,0.0,0.8176
1bc8decaf70aaf6f,neutral,0.0,0.0,0.0,0.0
da508e8ba3ca1275,positive,0.4927,0.0,0.0,0.4927
82c1203497882b5e,neutral,0.0,0.0,0.0,0.0
5e55ccce56cb81cd,neutral,0.0,0.0,0.0,0.0
a1e80a457b1f3402,positive,0.2023,0.0,0.0,0.2023
5db95ceade396540,neutral,0.0,0.0,0.0,0.0
b3fac4688ef70942,neutral,0.0,0.0,0.0,0.0
5178254ef4020c6e,neutral,0.0,0.0,0.0,0.0
56bd06dd2af58503,positive,0.296,0.0,0.0,0.296
96a62b335046bdea,neutral,0.0,0.0,0.0,0.0
30c777fc79c5e2c1,neutral,0.0,0.0,0.0,0.0
03b005625deb7d1b,neutral,0.0,0.0,0.0,0.0
ba2b3e095476ae99,neutral,0.0,0.0,0.0,0.0
0401bc5e8d687fdd,neutral,0.0,0.0,0.0,0.0
2e2c2074bc5f1f4f,neutral,0.0,0.0,0.0,0.0
d11aeaecb48add78,positive,0.4404,0.0,0.0,0.4404
d281061987f1ed6a,neutral,0.0,0.0,0.0,0.0
5f64bfdfd1c8f987,neutral,0.0,0.0,0.0,0.0
f8f28a003ca887b8,positive,0.4215,0.0,0.0,0.4215
a3f67e61e50fdf3e,neutral,0.0,0.0,0.0,0.0
58031b7c873bec78,positive,0.7964,0.0,0.0,0.7964
645d93c191f76ca3,neutral,0.0,0.0,0.0,0.0
49724c1eb0119fe6,positive,0.4939,0.0,0.0,0.4939
7a366fc5bc6b59ae,negative,0.3818,0.3818,0.0,0.0
490c361a38d4ec22,neutral,0.0,0.0,0.0,0.0
726ffb2fbd559ea1,neutral,0.0,0.0,0.0,0.0
6a44f74f9fb29254,neutral,0.0,0.0,0.0,0.0
3043b2dc15a1f722,neutral,0.0,0.0,0.0,0.0
6a5e25954c5178f8,neutral,0.0,0.0,0.0,0.0
f07875c8221c348f,neutral,0.0,0.0,0.0,0.0
d8efec1ad1a34c3d,neutral,0.0,0.0,0.0,0.0
99a982c8c6aa7e93,neutral,0.0,0.0,0.0,0.0
1aabc02708a61031,positive,0.25,0.0,0.0,0.25
ad5f22028cd92627,neutral,0.0,0.0,0.0,0.0
9aaeba8a2029bc83,neutral,0.0,0.0,0.0,0.0
27c29c5d0dfc97c8,neutral,0.0,0.0,0.0,0.0
fe9cd9f4bbc877c5,positive,0.2023,0.0,0.0,0.2023
a9228adf537796d4,positive,0.5267,0.0,0.0,0.5267
b871d78b090351d0,neutral,0.0,0.0,0.0,0.0
65ac682a94bdaa58,negative,0.3182,0.3182,0.0,0.0
2583134a16407580,neutral,0.0,0.0,0.0,0.0
c1d728ecb73bff90,neutral,0.0,0.0,0.0,0.0
e2cced05bacc407c,neutral,0.0,0.0,0.0,0.0
aa558ef4fbb8bd2b,neutral,0.0,0.0,0.0,0.0
a3ffb8297ced1404,neutral,0.0,0.0,0.0,0.0
5a4c6d3fe10e4b7c,neutral,0.0,0.0,0.0,0.0
9d0bb28fba8d2a95,positive,0.7003,0.0,0.0,0.7003
fbc54ebc677cb8f2,neutral,0.0,0.0,0.0,0.0
bc856aff9537007b,neutral,0.0,0.0,0.0,0.0
41fdaa6fa06c59c8,positive,0.8074,0.0,0.0,0.8074
18513cbbe62e8983,neutral,0.0,0.0,0.0,0.0
d3d2e6683acfec32,neutral,0.0,0.0,0.0,0.0
2efde84895837055,neutral,0.0,0.0,0.0,0.0
47b17b01341059e0,neutral,0.0,0.0,0.0,0.0
4f24eefe2a0ea7a5,neutral,0.0,0.0,0.0,0.0
479cfdd598b8ba4e,neutral,0.0,0.0,0.0,0.0
07758f73d288c5d4,neutral,0.0,0.0,0.0,0.0
7efe6a661e791553,neutral,0.0,0.0,0.0,0.0
d3536613c23317be,neutral,0.0,0.0,0.0,0.0
f6c73aa75b0187ab,neutral,0.0,0.0,0.0,0.0
64267069b95924df,neutral,0.0,0.0,0.0,0.0
f069ab6b8c8bee18,neutral,0.0,0.0,0.0,0.0
f9d56ea483f0a153,neutral,0.0,0.0,0.0,0.0
8bcc475fad7fdd7d,positive,0.4939,0.0,0.0,0.4939
aace46f3cf01e13b,positive,0.5106,0.0,0.0,0.5106
990047a447e8a559,negative,0.4019,0.4019,0.0,0.0
d2fdefe6f4972795,neutral,0.0,0.0,0.0,0.0
700ab86884b5fc9a,neutral,0.0,0.0,0.0,0.0
bc6bd01d2d818437,neutral,0.0,0.0,0.0,0.0
e7235414cf36d11f,neutral,0.0,0.0,0.0,0.0
74c6d75887b483a3,neutral,0.0,0.0,0.0,0.0
00cd92a5c88f8905,positive,0.3182,0.0,0.0,0.3182
e9eb0fc7d89444cc,neutral,0.0,0.0,0.0,0.0
2f929066f5b98103,neutral,0.0,0.0,0.0,0.0
7798af99eebf379e,positive,0.6808,0.0,0.0,0.6808
43e11b973829620f,neutral,0.0,0.0,0.0,0.0
5458fb5ae88a18ea,neutral,0.0,0.0,0.0,0.0
c3f473f3eb67084d,neutral,0.0,0.0,0.0,0.0
74b3d84aedd79a77,positive,0.5106,0.0,0.0,0.5106
3a73fe5ca3bac412,neutral,0.0,0.0,0.0,0.0
b7134eed07267e50,neutral,0.0,0.0,0.0,0.0
66b89696b6920bad,neutral,0.0,0.0,0.0,0.0
f2205184969e1ba1,positive,0.7865,0.0,0.0,0.7865
457f89dd0a24edd0,positive,0.4939,0.0,0.0,0.4939
bb5d0588eadd481b,neutral,0.0,0.0,0.0,0.0
045ae6c8b18bf6b1,positive,0.3182,0.0,0.0,0.3182
c32ebce03f1dfe83,neutral,0.0,0.0,0.0,0.0
5257e4b4eaaa075c,positive,0.4019,0.0,0.0,0.4019
84dbf70b6ef23ea2,neutral,0.0,0.0,0.0,0.0
504a89427f6a5937,neutral,0.0,0.0,0.0,0.0
57194d477e44592e,positive,0.6908,0.0,0.0,0.6908
dbf867ff6122829d,neutral,0.0,0.0,0.0,0.0
b30d0794ed4032e1,neutral,0.0,0.0,0.0,0.0
6ae6df2a6db6f30e,neutral,0.0,0.0,0.0,0.0
ac75eec71078f6ab,neutral,0.0,0.0,0.0,0.0
4894839aa708b68a,neutral,0.0,0.0,0.0,0.0
7482e9f986790c58,positive,0.6597,0.0,0.0,0.6597
